Event	ID	Name			Wwise Object Path	Notes
	75726651	Play_Lyriel_Dash_Whoosh			\Default Work Unit\Lyriel\Play_Lyriel_Dash_Whoosh	
	240886466	Play_Death_Lock_Target			\Default Work Unit\Death\Play_Death_Lock_Target	
	253156074	Play_Lyriel_Down			\Default Work Unit\Lyriel\Play_Lyriel_Down	
	418116735	Play_Death_Taunt_Shout			\Default Work Unit\Death\Play_Death_Taunt_Shout	
	613061517	Play_Death_Mark_Apply			\Default Work Unit\Death\Play_Death_Mark_Apply	
	795002665	Play_Lyriel_Hurt			\Default Work Unit\Lyriel\Play_Lyriel_Hurt	
	805542086	Play_Death_Light_Swing			\Default Work Unit\Death\Play_Death_Light_Swing	
	877152426	Play_Lyriel_Arrow_Impact			\Default Work Unit\Lyriel\Play_Lyriel_Arrow_Impact	
	1030846073	Play_Lyriel_Lock_Target			\Default Work Unit\Lyriel\Play_Lyriel_Lock_Target	
	1045645111	Play_Death_Heavy_Swing			\Default Work Unit\Death\Play_Death_Heavy_Swing	
	1141480560	Play_Death_Hover_Loop			\Default Work Unit\Death\Play_Death_Hover_Loop	
	1564071064	Play_Death_Dash_Impact			\Default Work Unit\Death\Play_Death_Dash_Impact	
	1853020524	Play_Death_Hurt			\Default Work Unit\Death\Play_Death_Hurt	
	1990054098	Play_Lyriel_Switch_Target			\Default Work Unit\Lyriel\Play_Lyriel_Switch_Target	
	2228994621	Play_Death_Switch_Target			\Default Work Unit\Death\Play_Death_Switch_Target	
	2303456570	Play_Death_Light_Impact			\Default Work Unit\Death\Play_Death_Light_Impact	
	2408385939	Play_Lyriel_Volley_Release			\Default Work Unit\Lyriel\Play_Lyriel_Volley_Release	
	2422006913	Play_Cooperative_Shadow_Execution			\Default Work Unit\Cooperative\Play_Cooperative_Shadow_Execution	
	2934336587	Play_Death_Down			\Default Work Unit\Death\Play_Death_Down	
	3016433084	Play_Lyriel_Bow_Release			\Default Work Unit\Lyriel\Play_Lyriel_Bow_Release	
	3034296005	Play_Death_Charge_Release			\Default Work Unit\Death\Play_Death_Charge_Release	
	3087056186	Stop_Death_Charge_Loop			\Default Work Unit\Death\Stop_Death_Charge_Loop	
	3333249261	Play_Lyriel_Mark_Exploit			\Default Work Unit\Lyriel\Play_Lyriel_Mark_Exploit	
	3452604068	Play_Death_Charge_Loop			\Default Work Unit\Death\Play_Death_Charge_Loop	
	3584218984	Play_Death_Dash_Whoosh			\Default Work Unit\Death\Play_Death_Dash_Whoosh	
	3616632118	Play_Lyriel_Charged_Tense			\Default Work Unit\Lyriel\Play_Lyriel_Charged_Tense	
	3693622327	Play_Lyriel_Footsteps			\Default Work Unit\Lyriel\Play_Lyriel_Footsteps	
	3702335066	Stop_Death_Hover_Loop			\Default Work Unit\Death\Stop_Death_Hover_Loop	
	3738355324	Play_Cooperative_ReaperGauge_Full			\Default Work Unit\Cooperative\Play_Cooperative_ReaperGauge_Full	
	3837630539	Play_Lyriel_Charged_Impact			\Default Work Unit\Lyriel\Play_Lyriel_Charged_Impact	
	4009150209	Play_Death_Heavy_Impact			\Default Work Unit\Death\Play_Death_Heavy_Impact	
	4289680664	Play_Lyriel_Charged_Release			\Default Work Unit\Lyriel\Play_Lyriel_Charged_Release	

Switch Group	ID	Name			Wwise Object Path	Notes
	2471758783	Player_MovementSpeed			\Default Work Unit\Player_MovementSpeed	
	4064446173	Surface_Type			\Default Work Unit\Surface_Type	

Switch	ID	Name	Switch Group			Notes
	712161704	run	Player_MovementSpeed			
	2108779966	walk	Player_MovementSpeed			
	442447909	Barrel	Surface_Type			
	582824249	Leaves	Surface_Type			
	803837735	Sand	Surface_Type			
	1216965916	Stone	Surface_Type			
	1647104456	Enemy_EvilCrawler	Surface_Type			
	2058049674	Wood	Surface_Type			
	2195636714	Dirt	Surface_Type			
	2473969246	Metal	Surface_Type			
	2654748154	Water	Surface_Type			
	3065846598	Enemy_EvilHead	Surface_Type			
	3098439042	Crate	Surface_Type			
	3276966729	Enemy_EvilSpitPlant	Surface_Type			
	4248645337	Grass	Surface_Type			

Game Parameter	ID	Name			Wwise Object Path	Notes
	2471758783	Player_MovementSpeed			\Default Work Unit\Player_MovementSpeed	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	120455102	ph_heavy_swing_2	.cache\1D\{1DBF3C13-BB81-2009-0D9D-ACA252C850B5}.wem		\Containers\Player\Player_ActorMixer\Death\HeavyAttack\Death_Heavy_Swing\ph_heavy_swing_2		192096
	121151944	ph_mark_apply_4	.cache\AD\{AD8EE290-251B-8570-C2D0-1D08140AC732}.wem		\Containers\Player\Player_ActorMixer\Death\ShadowMark\Death_Mark_Apply\ph_mark_apply_4		384096
	124637967	ph_light_swing_6	.cache\10\{1023D30E-6D46-BED8-FA0C-131977036EBB}.wem		\Containers\Player\Player_ActorMixer\Death\LightAttack\Death_Light_Swing\ph_light_swing_6		115296
	135523395	ph_volley_release_3	.cache\9A\{9A23F152-C53D-AFA8-ED74-57B93018A697}.wem		\Containers\Player\Player_ActorMixer\Lyriel\ArrowVolley\Lyriel_Volley_Release\ph_volley_release_3		284256
	140932209	ph_dash_impact_1	.cache\99\{991FCA36-631D-D5B1-CA19-AD175CF855D2}.wem		\Containers\Player\Player_ActorMixer\Death\Dash\Death_Dash_Impact\ph_dash_impact_1		230496
	152060581	ph_arrow_impact_1	.cache\5D\{5D7D0440-00AA-F426-89D6-904B1F3F4E0A}.wem		\Containers\Player\Player_ActorMixer\Lyriel\BasicArrow\Lyriel_Arrow_Impact\ph_arrow_impact_1		192096
	157371558	ph_shadow_execution_1	.cache\FB\{FBB9445A-4696-0F2C-1436-9326A17FFE4A}.wem		\Containers\Player\Shared_ActorMixer\System\ShadowExecution\Cooperative_Shadow_Execution\ph_shadow_execution_1		898656
	163968493	BAS_Player_Footstep_stone_walk_03	.cache\97\{9788FBAB-E89B-7729-E2F8-1545C728A533}.wem		\Containers\Player\Player_ActorMixer\Lyriel\Movement\Lyriel_Footsteps\WALK\STONE_WALK\BAS_Player_Footstep_stone_walk_03		48070
	166395598	ph_charge_release_2	.cache\56\{56233A2D-FE34-0F49-8012-B3334B171791}.wem		\Containers\Player\Player_ActorMixer\Lyriel\ChargedArrow\Lyriel_Charged_Release\ph_charge_release_2		284256
	192469521	ph_heavy_impact_2	.cache\8F\{8FB5483B-B466-0453-32C0-0D4C3179D75A}.wem		\Containers\Player\Player_ActorMixer\Death\HeavyAttack\Death_Heavy_Impact\ph_heavy_impact_2		192096
	198953075	ph_heavy_impact_3	.cache\FF\{FF1A4101-E1EA-DA3F-D1F5-529D321E04FA}.wem		\Containers\Player\Player_ActorMixer\Death\HeavyAttack\Death_Heavy_Impact\ph_heavy_impact_3		192096
	202324189	ph_bow_release_6	.cache\31\{3161108E-9D13-3FD7-4F42-667D68B4EF68}.wem		\Containers\Player\Player_ActorMixer\Lyriel\BasicArrow\Lyriel_Bow_Release\ph_bow_release_6		384096
	215947176	Lyriel_Lock_Target	.cache\9F\{9F6FC69B-4493-284A-F981-C7F889F04EA5}.wem		\Containers\Player\Player_ActorMixer\Lyriel\Target\Lyriel_Lock_Target		130656
	215956628	BAS_Player_Footstep_stone_run_05	.cache\97\{97077D95-62B2-CECF-2FBF-90A95DEEE4E0}.wem		\Containers\Player\Player_ActorMixer\Lyriel\Movement\Lyriel_Footsteps\RUN\STONE_RUN\BAS_Player_Footstep_stone_run_05		23270
	217043974	BAS_Player_Footstep_stone_run_03	.cache\BD\{BD49D22A-EB2F-A3DF-D910-7D67A832C0F7}.wem		\Containers\Player\Player_ActorMixer\Lyriel\Movement\Lyriel_Footsteps\RUN\STONE_RUN\BAS_Player_Footstep_stone_run_03		26496
	225372529	qh_dash_whoosh_1	.cache\53\{5355AD96-2B29-96A9-3E1C-92D31117821B}.wem		\Containers\Player\Player_ActorMixer\Lyriel\Dash\Lyriel_Dash_Whoosh\qh_dash_whoosh_1		284256
	244367454	ph_lyriel_hurt_5	.cache\9D\{9D18A399-8778-D99B-9729-FF5FB58F2C3C}.wem		\Containers\Player\Player_ActorMixer\Lyriel\States\Lyriel_Hurt\ph_lyriel_hurt_5		245856
	246130338	ph_heavy_swing_1	.cache\8E\{8E58D54B-8DFA-E33D-11DB-888D3FF22175}.wem		\Containers\Player\Player_ActorMixer\Death\HeavyAttack\Death_Heavy_Swing\ph_heavy_swing_1		192096
	264977551	BAS_Player_Footstep_wood_run_04	.cache\1E\{1E0DBA13-E8D4-7C6A-17E1-3898DA4EF4DD}.wem		\Containers\Player\Player_ActorMixer\Lyriel\Movement\Lyriel_Footsteps\RUN\WOOD_RUN\BAS_Player_Footstep_wood_run_04		26120
	267832376	ph_light_swing_9	.cache\CE\{CE21B30D-B97C-7509-C818-30B43B02D6A2}.wem		\Containers\Player\Player_ActorMixer\Death\LightAttack\Death_Light_Swing\ph_light_swing_9		115296
	268195642	ph_light_swing_7	.cache\C5\{C5EE4EEC-6E16-3204-7BD5-EFD9630F230B}.wem		\Containers\Player\Player_ActorMixer\Death\LightAttack\Death_Light_Swing\ph_light_swing_7		115296
	278204150	ph_taunt_shout_3	.cache\65\{6528256D-A9E6-3F06-FA71-927E69023CCE}.wem		\Containers\Player\Player_ActorMixer\Death\Taunt\Death_Taunt_Shout\ph_taunt_shout_3		284256
	280865068	ph_light_impact_5	.cache\4C\{4CAA638F-2C1B-60ED-C0CD-EDF937937E1B}.wem		\Containers\Player\Player_ActorMixer\Death\LightAttack\Death_Light_Impact\ph_light_impact_5		115296
	282752734	ph_death_hurt_4	.cache\19\{1960E6C3-31CD-314A-B6F3-3DD7E8BFE89A}.wem		\Containers\Player\Player_ActorMixer\Death\States\Death_Hurt\ph_death_hurt_4		192096
	283896070	BAS_Player_Footstep_stone_run_06	.cache\08\{08A8D601-D24F-9EA3-E025-3D332DDECD32}.wem		\Containers\Player\Player_ActorMixer\Lyriel\Movement\Lyriel_Footsteps\RUN\STONE_RUN\BAS_Player_Footstep_stone_run_06		25928
	287349350	ph_volley_release_5	.cache\B9\{B986E0EA-6271-2F6E-499E-FC19F0607EB7}.wem		\Containers\Player\Player_ActorMixer\Lyriel\ArrowVolley\Lyriel_Volley_Release\ph_volley_release_5		284256
	356327683	ph_volley_release_1	.cache\E9\{E926FEE3-87B2-4FED-DEC0-09D8DFA6D1B2}.wem		\Containers\Player\Player_ActorMixer\Lyriel\ArrowVolley\Lyriel_Volley_Release\ph_volley_release_1		284256
	357075094	ph_death_hurt_3	.cache\5F\{5F7FF10C-0930-FD76-0E49-4E69DDA1CA46}.wem		\Containers\Player\Player_ActorMixer\Death\States\Death_Hurt\ph_death_hurt_3		192096
	358171349	ph_light_swing_3	.cache\22\{22BA8DC3-AE93-BA80-3581-5E551E6D7AA0}.wem		\Containers\Player\Player_ActorMixer\Death\LightAttack\Death_Light_Swing\ph_light_swing_3		115296
	366933823	ph_heavy_swing_5	.cache\7D\{7D921B11-E997-D4C8-365D-71DE67876E78}.wem		\Containers\Player\Player_ActorMixer\Death\HeavyAttack\Death_Heavy_Swing\ph_heavy_swing_5		192096
	383490983	ph_charge_realese_3	.cache\3C\{3C3CEF87-6192-08B9-47CF-7C39A37DC197}.wem		\Containers\Player\Player_ActorMixer\Death\HeavyAttack\Death_Charge_Release\ph_charge_realese_3		192096
	386392587	ph_charge_release_5	.cache\8B\{8B18063D-3F21-CE93-1591-820A35571D5B}.wem		\Containers\Player\Player_ActorMixer\Lyriel\ChargedArrow\Lyriel_Charged_Release\ph_charge_release_5		284256
	391999477	ph_charge_tense_1	.cache\40\{40716803-75F4-5832-7544-52F78FE41602}.wem		\Containers\Player\Player_ActorMixer\Lyriel\ChargedArrow\Lyriel_Charged_Tense\ph_charge_tense_1		960096
	400643276	ph_charge_impact_3	.cache\A0\{A0B0DEDF-62AB-7D43-BDBE-4A504D6589F4}.wem		\Containers\Player\Player_ActorMixer\Lyriel\ChargedArrow\Lyriel_Charged_Impact\ph_charge_impact_3		284256
	411873157	ph_light_swing_8	.cache\5D\{5DC1F87F-05BA-9845-17BD-3F2586E45F47}.wem		\Containers\Player\Player_ActorMixer\Death\LightAttack\Death_Light_Swing\ph_light_swing_8		115296
	414666770	ph_charge_release_3	.cache\EC\{EC6EEC1A-65D2-D390-1597-82C3536E649E}.wem		\Containers\Player\Player_ActorMixer\Lyriel\ChargedArrow\Lyriel_Charged_Release\ph_charge_release_3		284256
	421350165	ph_charge_impact_4	.cache\0D\{0D44FDE3-F424-6733-55D5-CDA360001010}.wem		\Containers\Player\Player_ActorMixer\Lyriel\ChargedArrow\Lyriel_Charged_Impact\ph_charge_impact_4		284256
	425646632	Death_Down	.cache\39\{3940E8E1-4A3D-D6B6-C056-6B7BC612A949}.wem		\Containers\Player\Player_ActorMixer\Death\States\Death_Down		384096
	430520090	ph_dash_whoosh_4	.cache\45\{45D14A50-F023-4F8A-110B-7B82D509D0FF}.wem		\Containers\Player\Player_ActorMixer\Death\Dash\Death_Dash_Whoosh\ph_dash_whoosh_4		384096
	438054570	ph_dash_impact_3	.cache\23\{23C74660-8E3F-BD65-86C2-0704F339283E}.wem		\Containers\Player\Player_ActorMixer\Death\Dash\Death_Dash_Impact\ph_dash_impact_3		230496
	438650437	qh_dash_whoosh_4	.cache\4D\{4D83407C-F440-5F49-9E51-A10ED1519900}.wem		\Containers\Player\Player_ActorMixer\Lyriel\Dash\Lyriel_Dash_Whoosh\qh_dash_whoosh_4		284256
	440977532	ph_light_swing_2	.cache\2F\{2FAA39A9-B13C-A2C1-3D2C-C05748B7FA6C}.wem		\Containers\Player\Player_ActorMixer\Death\LightAttack\Death_Light_Swing\ph_light_swing_2		115296
	449252778	ph_mark_exploit_5	.cache\76\{76BD804C-EB1F-2B70-0F6B-D11C4F2F872F}.wem		\Containers\Player\Player_ActorMixer\Lyriel\MarkExploit\Lyriel_Mark_Exploit\ph_mark_exploit_5		284256
	449620318	ph_light_impact_6	.cache\CD\{CDCAA895-4B2C-8BBC-3F0E-08C68F2F225A}.wem		\Containers\Player\Player_ActorMixer\Death\LightAttack\Death_Light_Impact\ph_light_impact_6		115296
	457421102	ph_light_swing_5	.cache\AA\{AAF142BD-DE8B-C239-105B-E63D90A8125E}.wem		\Containers\Player\Player_ActorMixer\Death\LightAttack\Death_Light_Swing\ph_light_swing_5		115296
	462408197	ph_charge_tense_2	.cache\24\{24CB3FB7-59A7-667E-7D49-68BCA8D7FC67}.wem		\Containers\Player\Player_ActorMixer\Lyriel\ChargedArrow\Lyriel_Charged_Tense\ph_charge_tense_2		960096
	465988077	ph_heavy_impact_1	.cache\12\{12AE7C9F-149C-9063-F100-9066B7622B93}.wem		\Containers\Player\Player_ActorMixer\Death\HeavyAttack\Death_Heavy_Impact\ph_heavy_impact_1		192096
	468730908	ph_heavy_impact_6	.cache\E3\{E3ADD634-AF59-2AFA-5FB3-B32D2D5DC9E2}.wem		\Containers\Player\Player_ActorMixer\Death\HeavyAttack\Death_Heavy_Impact\ph_heavy_impact_6		192096
	484830798	ph_death_hurt_1	.cache\E9\{E9644F9E-B099-8EAD-A189-AD5C98838BE1}.wem		\Containers\Player\Player_ActorMixer\Death\States\Death_Hurt\ph_death_hurt_1		192096
	491517074	ph_lyriel_hurt_2	.cache\9D\{9D18A399-8778-D99B-9729-FF5FB58F2C3C}.wem		\Containers\Player\Player_ActorMixer\Lyriel\States\Lyriel_Hurt\ph_lyriel_hurt_2		245856
	496602782	BAS_Player_Footstep_wood_walk_05	.cache\0C\{0C47261E-E964-DB92-F9B6-64A33D46D319}.wem		\Containers\Player\Player_ActorMixer\Lyriel\Movement\Lyriel_Footsteps\WALK\WOOD_WALK\BAS_Player_Footstep_wood_walk_05		47410
	506802094	Death_Charge_Loop	.cache\04\{04313680-0BE4-AAAE-71B7-06AC42228C72}.wem		\Containers\Player\Player_ActorMixer\Death\HeavyAttack\Death_Charge_Loop		591456
	513631199	ph_heavy_impact_5	.cache\DC\{DCFA1A36-B4E1-A4D9-9F20-C4BF663CDAEE}.wem		\Containers\Player\Player_ActorMixer\Death\HeavyAttack\Death_Heavy_Impact\ph_heavy_impact_5		192096
	518053108	ph_dash_impact_4	.cache\32\{326A3C19-E125-8C60-2B27-AFDB62887175}.wem		\Containers\Player\Player_ActorMixer\Death\Dash\Death_Dash_Impact\ph_dash_impact_4		230496
	519041831	ph_shadow_execution_2	.cache\04\{049123A2-112B-06B6-F4A7-3DEAAE7C868A}.wem		\Containers\Player\Shared_ActorMixer\System\ShadowExecution\Cooperative_Shadow_Execution\ph_shadow_execution_2		898656
	527655135	ph_light_swing_10	.cache\50\{50C55874-F11D-3736-438D-492922D8E6BF}.wem		\Containers\Player\Player_ActorMixer\Death\LightAttack\Death_Light_Swing\ph_light_swing_10		115296
	534393006	ph_charge_impact_1	.cache\05\{05B8051B-01D4-045F-AA1D-1793253C8020}.wem		\Containers\Player\Player_ActorMixer\Lyriel\ChargedArrow\Lyriel_Charged_Impact\ph_charge_impact_1		284256
	534427827	ph_mark_apply_1	.cache\C5\{C5DE0B69-271C-4A7E-F0C4-3A91934027CE}.wem		\Containers\Player\Player_ActorMixer\Death\ShadowMark\Death_Mark_Apply\ph_mark_apply_1		384096
	547370462	BAS_Player_Footstep_wood_run_06	.cache\36\{3680B6B2-38C4-472D-A5AB-B9E095F2F5E3}.wem		\Containers\Player\Player_ActorMixer\Lyriel\Movement\Lyriel_Footsteps\RUN\WOOD_RUN\BAS_Player_Footstep_wood_run_06		25928
	556727695	ph_dash_whoosh_3	.cache\A4\{A47DF3B3-FD0B-EA7E-E265-F38187994A55}.wem		\Containers\Player\Player_ActorMixer\Death\Dash\Death_Dash_Whoosh\ph_dash_whoosh_3		384096
	565109324	ph_light_impact_4	.cache\9A\{9A3502B7-9900-02F0-0904-F1F8FC9674AE}.wem		\Containers\Player\Player_ActorMixer\Death\LightAttack\Death_Light_Impact\ph_light_impact_4		115296
	571349646	BAS_Player_Footstep_wood_run_03	.cache\8F\{8F59293C-E6C9-1F35-D6F0-AD5E4164FF87}.wem		\Containers\Player\Player_ActorMixer\Lyriel\Movement\Lyriel_Footsteps\RUN\WOOD_RUN\BAS_Player_Footstep_wood_run_03		26496
	573024418	ph_volley_release_2	.cache\71\{71781ED3-0EC2-71BC-7140-D7B3470836ED}.wem		\Containers\Player\Player_ActorMixer\Lyriel\ArrowVolley\Lyriel_Volley_Release\ph_volley_release_2		284256
	581156443	ph_light_impact_8	.cache\45\{45D4C7D6-EC60-AAE2-1072-5D144054FB45}.wem		\Containers\Player\Player_ActorMixer\Death\LightAttack\Death_Light_Impact\ph_light_impact_8		115296
	594192062	BAS_Player_Footstep_stone_walk_01	.cache\BF\{BF5FDB0B-BEB3-AD4F-2DB5-39B8DFB0B4EC}.wem		\Containers\Player\Player_ActorMixer\Lyriel\Movement\Lyriel_Footsteps\WALK\STONE_WALK\BAS_Player_Footstep_stone_walk_01		47220
	601827990	qh_dash_whoosh_5	.cache\06\{0642FC09-99D1-A64A-2F87-6A4721E2C83B}.wem		\Containers\Player\Player_ActorMixer\Lyriel\Dash\Lyriel_Dash_Whoosh\qh_dash_whoosh_5		284256
	607118306	ph_charge_realese_1	.cache\61\{6170E808-B58D-1240-A1B0-4ADB86AAF7D7}.wem		\Containers\Player\Player_ActorMixer\Death\HeavyAttack\Death_Charge_Release\ph_charge_realese_1		192096
